entity_id,parent_id,method,amount_ordered,amount_paid
313980,52407,credit_card,495000000,495000000
313981,52408,bank_transfer,6600000,6600000
313982,52409,visa_card,12980000,12980000
313983,52410,credit_card,7150000,7150000
313984,52411,visa_card,7920000,7920000
313985,52412,amex_card,7920000,0
313986,52413,bank_transfer,25300000,0
313987,52414,credit_card,5720000,0
313988,52415,visa_card,1265000000,1265000000
313989,52416,bank_transfer,37400000,37400000
313990,52417,cash_on_delivery,83600000,0
313991,52418,amex_card,7150000,0
313992,52419,credit_card,7150000,7150000
313993,52420,credit_card,5720000,5720000
313994,52421,bank_transfer,6600000,6600000
313995,52422,visa_card,39600000,39600000
313996,52423,credit_card,7150000,7150000
313997,52424,visa_card,7150000,7150000
313998,52425,visa_card,24750000,24750000
313999,52426,visa_card,13750000,13750000
314000,52427,visa_card,13750000,13750000
314001,52428,bank_transfer,39600000,39600000
314002,52429,cash_on_delivery,13200000,13200000
314003,52430,visa_card,83600000,83600000
314004,52431,amex_card,7590000,7590000
314005,52432,cash_on_delivery,7150000,0
314006,52433,amex_card,6600000,6600000
314007,52434,bank_transfer,5720000,5720000
314008,52435,bank_transfer,435600000,435600000
314009,52436,credit_card,13750000,0
314010,52437,visa_card,6600000,6600000
314011,52438,amex_card,237600000,237600000
314012,52439,visa_card,13750000,13750000
314013,52440,credit_card,83600000,83600000
314014,52441,bank_transfer,79200000,0
314015,52442,cash_on_delivery,11550000,11550000
314016,52443,credit_card,112200000,112200000
314017,52444,amex_card,16280000,16280000
314018,52445,bank_transfer,7920000,7920000
314019,52446,bank_transfer,247500000,247500000
314020,52447,credit_card,32450000,0
314021,52448,amex_card,2530000,2530000
314022,52449,amex_card,29700000,29700000
314023,52450,amex_card,49500000,0
314024,52451,amex_card,92400000,92400000
314025,52452,amex_card,13750000,13750000
314026,52453,credit_card,6050000,0
314027,52454,visa_card,6050000,6050000
314028,52455,amex_card,38500000,0
314029,52456,bank_transfer,7150000,0
314030,52457,visa_card,11440000,0
314031,52458,credit_card,15950000,15950000
314032,52459,bank_transfer,435600000,0
314033,52460,visa_card,9240000,9240000
314034,52461,amex_card,38500000,0
314035,52462,credit_card,6600000,6600000
314036,52463,cash_on_delivery,15950000,0
314037,52464,amex_card,6600000,0
314038,52465,cash_on_delivery,112200000,112200000
314039,52466,amex_card,6600000,0
314040,52467,credit_card,92400000,0
314041,52468,credit_card,247500000,247500000
314042,52469,bank_transfer,6600000,6600000
314043,52470,bank_transfer,984500000,984500000
314044,52471,cash_on_delivery,37400000,37400000
314045,52472,credit_card,984500000,984500000
314046,52473,bank_transfer,28600000,0
314047,52474,bank_transfer,2530000,0
314048,52475,credit_card,12100000,12100000
314049,52476,cash_on_delivery,9350000,0
314050,52477,credit_card,31900000,31900000
314051,52478,visa_card,75900000,75900000
314052,52479,cash_on_delivery,5720000,0
314053,52480,visa_card,167200000,167200000
314054,52481,credit_card,2530000,2530000
314055,52482,bank_transfer,2530000,2530000
314056,52483,visa_card,4620000,4620000
314057,52484,bank_transfer,4620000,0
314058,52485,amex_card,272800000,272800000
314059,52486,amex_card,435600000,0
314060,52487,bank_transfer,9900000,9900000
314061,52488,bank_transfer,742500000,742500000
314062,52489,visa_card,31900000,0
314063,52490,amex_card,6600000,6600000
314064,52491,amex_card,456500000,456500000
314065,52492,visa_card,12980000,12980000
314066,52493,bank_transfer,13750000,13750000
314067,52494,bank_transfer,9350000,9350000
314068,52495,visa_card,5720000,5720000
314069,52496,credit_card,112200000,0
314070,52497,bank_transfer,32450000,32450000
314071,52498,cash_on_delivery,27500000,27500000
314072,52499,credit_card,18700000,18700000
314073,52500,cash_on_delivery,24750000,24750000
314074,52501,amex_card,13200000,13200000
314075,52502,bank_transfer,115500000,115500000
314076,52503,cash_on_delivery,13750000,13750000
314077,52504,visa_card,140800000,140800000
314078,52505,visa_card,38500000,38500000
314079,52506,amex_card,4620000,4620000
314080,52507,credit_card,15950000,15950000
314081,52508,bank_transfer,5060000,5060000
314082,52509,cash_on_delivery,70400000,70400000
314083,52510,amex_card,74800000,0
314084,52511,cash_on_delivery,4620000,4620000
314085,52512,visa_card,247500000,247500000
314086,52513,visa_card,352000000,352000000
314087,52514,bank_transfer,9900000,0
314088,52515,amex_card,4620000,4620000
314089,52516,visa_card,39600000,39600000
314090,52517,amex_card,107800000,107800000
314091,52518,cash_on_delivery,247500000,247500000
314092,52519,cash_on_delivery,435600000,435600000
314093,52520,bank_transfer,7920000,7920000
314094,52521,amex_card,14300000,14300000
314095,52522,bank_transfer,24750000,24750000
314096,52523,visa_card,1155000000,0
314097,52524,bank_transfer,24750000,24750000
314098,52525,bank_transfer,37400000,37400000
314099,52526,bank_transfer,247500000,247500000
314100,52527,bank_transfer,83600000,0
314101,52528,bank_transfer,13200000,13200000
314102,52529,visa_card,237600000,237600000
314103,52530,visa_card,19800000,0
314104,52531,amex_card,12980000,0
314105,52532,amex_card,88000000,88000000
314106,52533,bank_transfer,92400000,0
314107,52534,visa_card,984500000,984500000
314108,52535,visa_card,112200000,0
314109,52536,amex_card,88000000,88000000
314110,52537,amex_card,59400000,59400000
314111,52538,amex_card,13750000,0
314112,52539,amex_card,24750000,0
314113,52540,bank_transfer,32450000,32450000
314114,52541,bank_transfer,11440000,11440000
314115,52542,credit_card,313500000,313500000
314116,52543,bank_transfer,9350000,9350000
314117,52544,bank_transfer,12980000,12980000
314118,52545,amex_card,94050000,94050000
314119,52546,bank_transfer,7920000,7920000
314120,52547,cash_on_delivery,12980000,12980000
314121,52548,credit_card,9900000,9900000
314122,52549,credit_card,7150000,7150000
314123,52550,credit_card,107800000,107800000
314124,52551,credit_card,15950000,15950000
314125,52552,credit_card,25960000,25960000
314126,52553,amex_card,20350000,20350000
314127,52554,visa_card,313500000,0
314128,52555,amex_card,1430000000,1430000000
314129,52556,bank_transfer,9900000,9900000
314130,52557,visa_card,7150000,7150000
314131,52558,cash_on_delivery,13750000,13750000
314132,52559,bank_transfer,38500000,38500000
314133,52560,cash_on_delivery,6600000,0
314134,52561,visa_card,47850000,47850000
314135,52562,bank_transfer,9900000,9900000
314136,52563,cash_on_delivery,37400000,0
314137,52564,credit_card,7150000,7150000
314138,52565,visa_card,26400000,26400000
314139,52566,visa_card,92400000,0
314140,52567,credit_card,26400000,26400000
314141,52568,cash_on_delivery,217800000,0
314142,52569,bank_transfer,29700000,29700000
314143,52570,credit_card,7150000,7150000
314144,52571,credit_card,21450000,0
314145,52572,visa_card,13200000,13200000
314146,52573,amex_card,38500000,0
314147,52574,visa_card,24750000,24750000
314148,52575,amex_card,19800000,19800000
314149,52576,visa_card,7920000,7920000
314150,52577,bank_transfer,28600000,0
314151,52578,visa_card,24750000,24750000
314152,52579,bank_transfer,25300000,25300000
314153,52580,visa_card,24750000,0
314154,52581,credit_card,75900000,75900000
314155,52582,bank_transfer,18700000,0
314156,52583,bank_transfer,13200000,0
314157,52584,cash_on_delivery,4620000,4620000
314158,52585,bank_transfer,92400000,0
314159,52586,bank_transfer,16280000,16280000
314160,52587,cash_on_delivery,6600000,6600000
314161,52588,bank_transfer,38500000,38500000
314162,52589,bank_transfer,11550000,11550000
314163,52590,bank_transfer,4620000,4620000
314164,52591,amex_card,107800000,107800000
314165,52592,credit_card,9350000,9350000
314166,52593,cash_on_delivery,577500000,577500000
314167,52594,visa_card,32450000,32450000
314168,52595,amex_card,31350000,31350000
314169,52596,cash_on_delivery,31900000,0
314170,52597,visa_card,24750000,24750000
314171,52598,bank_transfer,49500000,49500000
314172,52599,credit_card,13750000,0
314173,52600,amex_card,24750000,24750000
314174,52601,cash_on_delivery,12100000,0
314175,52602,credit_card,15840000,0
314176,52603,credit_card,313500000,313500000
314177,52604,cash_on_delivery,6600000,6600000
314178,52605,bank_transfer,1265000000,1265000000
314179,52606,cash_on_delivery,11550000,11550000
314180,52607,visa_card,9900000,9900000
314181,52608,visa_card,7150000,7150000
314182,52609,bank_transfer,13200000,13200000
314183,52610,bank_transfer,4620000,4620000
314184,52611,cash_on_delivery,217800000,217800000
314185,52612,cash_on_delivery,24750000,24750000
314186,52613,credit_card,7920000,7920000
314187,52614,credit_card,18700000,18700000
314188,52615,credit_card,26400000,26400000
314189,52616,bank_transfer,101200000,101200000
314190,52617,credit_card,13200000,13200000
314191,52618,amex_card,32450000,32450000
314192,52619,credit_card,20350000,20350000
314193,52620,visa_card,4620000,0
314194,52621,visa_card,9350000,9350000
314195,52622,bank_transfer,50600000,0
314196,52623,credit_card,6050000,0
314197,52624,amex_card,28600000,0
314198,52625,bank_transfer,19800000,19800000
314199,52626,credit_card,5720000,0
314200,52627,visa_card,31900000,0
314201,52628,amex_card,28050000,28050000
314202,52629,amex_card,31350000,31350000
314203,52630,cash_on_delivery,18700000,18700000
314204,52631,visa_card,11550000,11550000
314205,52632,amex_card,6600000,6600000
314206,52633,visa_card,15950000,0
314207,52634,cash_on_delivery,12980000,0
314208,52635,credit_card,19800000,19800000
314209,52636,credit_card,107800000,0
314210,52637,visa_card,16280000,16280000
314211,52638,bank_transfer,9240000,9240000
314212,52639,bank_transfer,11550000,11550000
314213,52640,amex_card,19800000,19800000
314214,52641,amex_card,31350000,0
314215,52642,visa_card,28600000,28600000
314216,52643,bank_transfer,16280000,16280000
314217,52644,bank_transfer,24750000,0
314218,52645,amex_card,9350000,0
314219,52646,amex_card,70400000,70400000
314220,52647,amex_card,39600000,39600000
314221,52648,cash_on_delivery,5720000,5720000
314222,52649,amex_card,237600000,0
314223,52650,bank_transfer,28600000,28600000
314224,52651,cash_on_delivery,5720000,5720000
314225,52652,credit_card,115500000,0
314226,52653,amex_card,6050000,6050000
314227,52654,visa_card,4620000,0
314228,52655,amex_card,167200000,167200000
314229,52656,amex_card,92400000,92400000
314230,52657,credit_card,4620000,4620000
314231,52658,amex_card,7150000,0
314232,52659,visa_card,4620000,4620000
314233,52660,bank_transfer,7920000,7920000
314234,52661,visa_card,83600000,83600000
314235,52662,cash_on_delivery,13750000,13750000
314236,52663,credit_card,101200000,0
314237,52664,cash_on_delivery,11550000,11550000
314238,52665,credit_card,79200000,79200000
314239,52666,bank_transfer,24750000,0
314240,52667,credit_card,704000000,704000000
314241,52668,amex_card,39600000,39600000
314242,52669,credit_card,37400000,37400000
314243,52670,cash_on_delivery,7150000,0
314244,52671,cash_on_delivery,50600000,50600000
314245,52672,amex_card,75900000,75900000
314246,52673,visa_card,7150000,7150000
314247,52674,bank_transfer,7150000,7150000
314248,52675,amex_card,4620000,0
314249,52676,cash_on_delivery,19800000,19800000
314250,52677,amex_card,38500000,38500000
314251,52678,visa_card,59400000,0
314252,52679,credit_card,38500000,38500000
314253,52680,credit_card,137500000,137500000
314254,52681,visa_card,6050000,6050000
314255,52682,cash_on_delivery,6600000,0
314256,52683,credit_card,7150000,0
314257,52684,credit_card,24750000,0
314258,52685,visa_card,9350000,9350000
314259,52686,amex_card,7150000,7150000
314260,52687,visa_card,6050000,6050000
314261,52688,credit_card,115500000,115500000
314262,52689,bank_transfer,79200000,79200000
314263,52690,visa_card,92400000,92400000
314264,52691,visa_card,13200000,13200000
314265,52692,bank_transfer,12980000,0
314266,52693,cash_on_delivery,64900000,64900000
314267,52694,amex_card,9900000,9900000
314268,52695,credit_card,38500000,0
314269,52696,amex_card,313500000,313500000
314270,52697,visa_card,28600000,0
314271,52698,visa_card,9350000,9350000
314272,52699,amex_card,57200000,57200000
314273,52700,amex_card,19800000,19800000
314274,52701,credit_card,13750000,0
314275,52702,credit_card,23760000,23760000
314276,52703,bank_transfer,25300000,25300000
314277,52704,visa_card,24750000,24750000
314278,52705,amex_card,14300000,14300000
314279,52706,credit_card,313500000,313500000
314280,52707,bank_transfer,39600000,39600000
314281,52708,bank_transfer,7150000,0
314282,52709,cash_on_delivery,83600000,83600000
314283,52710,bank_transfer,715000000,715000000
314284,52711,visa_card,24750000,24750000
314285,52712,bank_transfer,24750000,24750000
314286,52713,amex_card,6600000,6600000
314287,52714,amex_card,24750000,24750000
314288,52715,bank_transfer,9350000,0
314289,52716,bank_transfer,5720000,5720000
314290,52717,visa_card,272800000,272800000
314291,52718,cash_on_delivery,2530000,2530000
314292,52719,amex_card,7150000,7150000
314293,52720,credit_card,7920000,7920000
314294,52721,bank_transfer,9350000,9350000
314295,52722,credit_card,12980000,12980000
314296,52723,amex_card,49500000,49500000
314297,52724,bank_transfer,627000000,627000000
314298,52725,amex_card,28600000,28600000
314299,52726,bank_transfer,32450000,0
314300,52727,cash_on_delivery,74800000,74800000
314301,52728,cash_on_delivery,9350000,9350000
314302,52729,bank_transfer,1430000000,1430000000
314303,52730,cash_on_delivery,5720000,5720000
314304,52731,visa_card,38500000,0
314305,52732,bank_transfer,6600000,6600000
314306,52733,bank_transfer,9350000,0
314307,52734,credit_card,13750000,13750000
314308,52735,visa_card,79200000,79200000
314309,52736,bank_transfer,4620000,4620000
314310,52737,bank_transfer,1155000000,0
314311,52738,visa_card,202400000,0
314312,52739,visa_card,21450000,0
314313,52740,cash_on_delivery,107800000,0
314314,52741,bank_transfer,13750000,13750000
314315,52742,amex_card,5720000,5720000
314316,52743,credit_card,456500000,456500000
314317,52744,credit_card,107800000,107800000
314318,52745,bank_transfer,1540000000,0
314319,52746,visa_card,79200000,79200000
314320,52747,visa_card,5720000,5720000
314321,52748,visa_card,15950000,0
314322,52749,bank_transfer,6050000,6050000
314323,52750,cash_on_delivery,7920000,7920000
314324,52751,cash_on_delivery,9350000,0
314325,52752,credit_card,217800000,0
314326,52753,credit_card,28600000,28600000
314327,52754,cash_on_delivery,7150000,7150000
314328,52755,credit_card,57200000,57200000
314329,52756,credit_card,101200000,101200000
314330,52757,credit_card,14300000,14300000
314331,52758,visa_card,5720000,5720000
314332,52759,bank_transfer,18700000,0
314333,52760,visa_card,49500000,49500000
314334,52761,bank_transfer,6600000,6600000
314335,52762,bank_transfer,9350000,0
314336,52763,cash_on_delivery,7150000,7150000
314337,52764,cash_on_delivery,2530000,2530000
314338,52765,credit_card,83600000,83600000
314339,52766,bank_transfer,7150000,7150000
314340,52767,amex_card,28600000,0
314341,52768,visa_card,4620000,0
314342,52769,visa_card,7150000,0
314343,52770,visa_card,19800000,0
314344,52771,credit_card,19800000,19800000
314345,52772,visa_card,4620000,0
314346,52773,bank_transfer,24750000,24750000
314347,52774,cash_on_delivery,38500000,38500000
314348,52775,visa_card,37400000,37400000
314349,52776,cash_on_delivery,6600000,0
314350,52777,credit_card,167200000,167200000
314351,52778,credit_card,115500000,0
314352,52779,credit_card,70400000,70400000
314353,52780,bank_transfer,107800000,107800000
314354,52781,bank_transfer,112200000,112200000
314355,52782,bank_transfer,9900000,9900000
314356,52783,visa_card,9900000,9900000
314357,52784,amex_card,1056000000,1056000000
314358,52785,cash_on_delivery,13200000,13200000
314359,52786,amex_card,167200000,0
314360,52787,visa_card,15840000,0
314361,52788,visa_card,38500000,0
314362,52789,credit_card,6600000,6600000
314363,52790,bank_transfer,352000000,352000000
314364,52791,visa_card,11550000,0
314365,52792,visa_card,6600000,0
314366,52793,amex_card,2530000,2530000
314367,52794,amex_card,577500000,577500000
314368,52795,credit_card,158400000,158400000
314369,52796,visa_card,12980000,12980000
314370,52797,cash_on_delivery,74800000,0
314371,52798,bank_transfer,38500000,38500000
314372,52799,cash_on_delivery,9350000,9350000
314373,52800,credit_card,79200000,79200000
314374,52801,amex_card,6050000,0
314375,52802,credit_card,6600000,6600000
314376,52803,visa_card,9350000,0
314377,52804,cash_on_delivery,704000000,704000000
314378,52805,bank_transfer,38500000,38500000
314379,52806,credit_card,6600000,6600000
314380,52807,amex_card,7920000,7920000
314381,52808,cash_on_delivery,6600000,6600000
314382,52809,visa_card,18700000,0
314383,52810,credit_card,79200000,0
314384,52811,cash_on_delivery,92400000,0
314385,52812,bank_transfer,57200000,57200000
314386,52813,amex_card,15840000,0
314387,52814,cash_on_delivery,12980000,12980000
314388,52815,amex_card,14300000,14300000
314389,52816,amex_card,9350000,9350000
314390,52817,amex_card,74250000,74250000
314391,52818,amex_card,7150000,7150000
314392,52819,credit_card,2530000,0
314393,52820,amex_card,79200000,79200000
314394,52821,amex_card,9240000,9240000
314395,52822,credit_card,9900000,9900000
314396,52823,visa_card,5720000,5720000
314397,52824,amex_card,9350000,9350000
314398,52825,visa_card,6600000,0
314399,52826,amex_card,7150000,7150000
314400,52827,visa_card,23100000,23100000
314401,52828,cash_on_delivery,913000000,913000000
314402,52829,bank_transfer,9900000,0
314403,52830,credit_card,2530000,0
314404,52831,credit_card,24750000,0
314405,52832,credit_card,6600000,6600000
314406,52833,cash_on_delivery,38500000,38500000
314407,52834,amex_card,1265000000,1265000000
314408,52835,cash_on_delivery,217800000,217800000
314409,52836,cash_on_delivery,137500000,0
314410,52837,bank_transfer,7150000,7150000
314411,52838,credit_card,6600000,6600000
314412,52839,cash_on_delivery,9350000,0
314413,52840,amex_card,5720000,5720000
314414,52841,bank_transfer,7920000,7920000
314415,52842,amex_card,115500000,115500000
314416,52843,credit_card,15950000,15950000
314417,52844,cash_on_delivery,38500000,38500000
314418,52845,credit_card,5060000,0
314419,52846,amex_card,13200000,0
314420,52847,bank_transfer,12980000,0
314421,52848,visa_card,18700000,18700000
314422,52849,credit_card,31350000,31350000
314423,52850,cash_on_delivery,19800000,19800000
314424,52851,amex_card,13750000,13750000
314425,52852,cash_on_delivery,9350000,0
314426,52853,amex_card,6600000,6600000
314427,52854,visa_card,13860000,13860000
314428,52855,amex_card,11550000,0
314429,52856,visa_card,79200000,79200000
314430,52857,visa_card,19800000,19800000
314431,52858,visa_card,92400000,92400000
314432,52859,visa_card,1265000000,0
314433,52860,visa_card,6050000,6050000
314434,52861,cash_on_delivery,9240000,0
314435,52862,amex_card,7150000,7150000
314436,52863,credit_card,1969000000,1969000000
314437,52864,amex_card,32450000,0
314438,52865,bank_transfer,217800000,217800000
314439,52866,cash_on_delivery,31350000,0
314440,52867,bank_transfer,272800000,272800000
314441,52868,amex_card,38500000,0
314442,52869,cash_on_delivery,7920000,7920000
314443,52870,visa_card,15840000,15840000
314444,52871,cash_on_delivery,9350000,0
314445,52872,cash_on_delivery,19800000,19800000
314446,52873,amex_card,4620000,4620000
314447,52874,amex_card,24750000,24750000
314448,52875,visa_card,70400000,70400000
314449,52876,amex_card,247500000,247500000
314450,52877,bank_transfer,15950000,15950000
314451,52878,bank_transfer,308000000,308000000
314452,52879,amex_card,7150000,7150000
314453,52880,bank_transfer,79200000,79200000
314454,52881,cash_on_delivery,24750000,24750000
314455,52882,visa_card,24750000,24750000
314456,52883,credit_card,7150000,7150000
314457,52884,bank_transfer,38940000,0
314458,52885,visa_card,4620000,4620000
314459,52886,amex_card,5060000,0
314460,52887,cash_on_delivery,31350000,31350000
314461,52888,amex_card,15950000,15950000
314462,52889,credit_card,25300000,25300000
314463,52890,cash_on_delivery,74250000,74250000
314464,52891,cash_on_delivery,13200000,13200000
314465,52892,visa_card,627000000,627000000
314466,52893,cash_on_delivery,6600000,6600000
314467,52894,credit_card,308000000,308000000
314468,52895,visa_card,6600000,6600000
314469,52896,visa_card,15950000,15950000
314470,52897,visa_card,6600000,6600000
314471,52898,bank_transfer,15950000,0
314472,52899,credit_card,37400000,37400000
314473,52900,credit_card,26400000,0
314474,52901,amex_card,15950000,15950000
314475,52902,credit_card,83600000,0
314476,52903,bank_transfer,1969000000,1969000000
314477,52904,visa_card,11550000,0
314478,52905,bank_transfer,6600000,0
314479,52906,bank_transfer,13200000,13200000
314480,52907,credit_card,7920000,0
314481,52908,visa_card,28600000,28600000
314482,52909,cash_on_delivery,38500000,38500000
314483,52910,visa_card,1540000000,1540000000
314484,52911,credit_card,11440000,11440000
314485,52912,amex_card,6600000,6600000
314486,52913,credit_card,13200000,13200000
314487,52914,credit_card,28600000,28600000
314488,52915,amex_card,6600000,6600000
314489,52916,bank_transfer,9350000,9350000
314490,52917,amex_card,140800000,140800000
314491,52918,visa_card,115500000,0
314492,52919,cash_on_delivery,5060000,5060000
314493,52920,credit_card,6600000,0
314494,52921,bank_transfer,247500000,0
314495,52922,bank_transfer,13200000,0
314496,52923,amex_card,4620000,4620000
314497,52924,credit_card,9350000,9350000
314498,52925,credit_card,6600000,0
314499,52926,bank_transfer,37400000,37400000
314500,52927,credit_card,7150000,7150000
314501,52928,amex_card,28050000,28050000
314502,52929,amex_card,83600000,83600000
314503,52930,credit_card,7920000,7920000
314504,52931,credit_card,101200000,101200000
314505,52932,amex_card,77000000,77000000
314506,52933,visa_card,37400000,37400000
314507,52934,credit_card,64900000,64900000
314508,52935,bank_transfer,272800000,272800000
314509,52936,visa_card,13750000,13750000
314510,52937,credit_card,20350000,20350000
314511,52938,visa_card,19800000,19800000
314512,52939,credit_card,38500000,38500000
314513,52940,amex_card,2530000,0
314514,52941,amex_card,352000000,352000000
314515,52942,cash_on_delivery,39600000,0
314516,52943,cash_on_delivery,19800000,19800000
314517,52944,amex_card,12980000,12980000
314518,52945,credit_card,11550000,0
314519,52946,bank_transfer,6600000,6600000
314520,52947,visa_card,112200000,112200000
314521,52948,visa_card,6050000,6050000
314522,52949,cash_on_delivery,9900000,9900000
314523,52950,amex_card,13750000,13750000
314524,52951,credit_card,24750000,24750000
314525,52952,bank_transfer,101200000,101200000
314526,52953,bank_transfer,107800000,107800000
314527,52954,amex_card,25300000,25300000
314528,52955,visa_card,115500000,115500000
314529,52956,amex_card,6600000,0
314530,52957,bank_transfer,15950000,15950000
314531,52958,cash_on_delivery,13750000,13750000
314532,52959,visa_card,75900000,75900000
314533,52960,visa_card,115500000,115500000
314534,52961,amex_card,6600000,6600000
314535,52962,amex_card,9350000,9350000
314536,52963,credit_card,6600000,6600000
314537,52964,amex_card,7150000,7150000
314538,52965,credit_card,7150000,7150000
314539,52966,amex_card,70400000,0
314540,52967,amex_card,19800000,19800000
314541,52968,credit_card,32450000,32450000
314542,52969,bank_transfer,37400000,37400000
314543,52970,credit_card,9350000,0
314544,52971,cash_on_delivery,13750000,0
314545,52972,credit_card,4620000,4620000
314546,52973,visa_card,21450000,21450000
314547,52974,credit_card,24750000,0
314548,52975,bank_transfer,545600000,545600000
314549,52976,visa_card,11550000,0
314550,52977,amex_card,352000000,352000000
314551,52978,bank_transfer,20350000,20350000
314552,52979,amex_card,6050000,6050000
314553,52980,bank_transfer,137500000,137500000
314554,52981,visa_card,1265000000,1265000000
314555,52982,amex_card,19800000,19800000
314556,52983,credit_card,9350000,9350000
314557,52984,visa_card,20350000,20350000
314558,52985,credit_card,75900000,75900000
314559,52986,credit_card,112200000,112200000
314560,52987,credit_card,2530000,2530000
314561,52988,cash_on_delivery,75900000,75900000
314562,52989,amex_card,2530000,2530000
314563,52990,bank_transfer,77000000,77000000
314564,52991,amex_card,70400000,70400000
314565,52992,amex_card,37400000,37400000
314566,52993,amex_card,49500000,49500000
314567,52994,cash_on_delivery,715000000,715000000
314568,52995,visa_card,24750000,24750000
314569,52996,credit_card,5720000,5720000
314570,52997,bank_transfer,9900000,9900000
314571,52998,bank_transfer,215600000,215600000
314572,52999,amex_card,115500000,115500000
314573,53000,credit_card,2530000,2530000
314574,53001,visa_card,11550000,11550000
314575,53002,bank_transfer,25960000,25960000
314576,53003,cash_on_delivery,7150000,7150000
314577,53004,bank_transfer,18700000,18700000
314578,53005,credit_card,25300000,25300000
314579,53006,amex_card,6600000,0
314580,53007,visa_card,13750000,0
314581,53008,bank_transfer,7150000,7150000
314582,53009,cash_on_delivery,217800000,217800000
314583,53010,visa_card,13750000,0
314584,53011,credit_card,7150000,7150000
314585,53012,visa_card,75900000,0
314586,53013,cash_on_delivery,77000000,77000000
314587,53014,bank_transfer,9240000,9240000
314588,53015,amex_card,13200000,13200000
314589,53016,cash_on_delivery,75900000,75900000
314590,53017,credit_card,25300000,25300000
314591,53018,visa_card,6600000,0
314592,53019,credit_card,9350000,9350000
314593,53020,amex_card,15950000,15950000
314594,53021,credit_card,13750000,13750000
314595,53022,credit_card,38940000,0
314596,53023,cash_on_delivery,13750000,13750000
314597,53024,amex_card,272800000,272800000
314598,53025,cash_on_delivery,2530000,2530000
314599,53026,credit_card,7150000,7150000
314600,53027,amex_card,4620000,4620000
314601,53028,cash_on_delivery,1155000000,1155000000
314602,53029,amex_card,6600000,6600000
314603,53030,amex_card,215600000,215600000
314604,53031,bank_transfer,79200000,79200000
314605,53032,amex_card,83600000,0
314606,53033,amex_card,7920000,7920000
314607,53034,cash_on_delivery,70400000,70400000
314608,53035,amex_card,6600000,6600000
314609,53036,bank_transfer,7920000,7920000
314610,53037,visa_card,184800000,184800000
314611,53038,visa_card,9350000,9350000
314612,53039,bank_transfer,24750000,0
314613,53040,visa_card,9240000,9240000
314614,53041,amex_card,4620000,4620000
314615,53042,amex_card,19800000,19800000
314616,53043,visa_card,37400000,37400000
314617,53044,bank_transfer,11550000,11550000
314618,53045,amex_card,13750000,13750000
314619,53046,visa_card,16280000,16280000
314620,53047,bank_transfer,217800000,217800000
314621,53048,bank_transfer,1540000000,1540000000
314622,53049,bank_transfer,75900000,75900000
314623,53050,cash_on_delivery,25960000,25960000
314624,53051,visa_card,19800000,19800000
314625,53052,cash_on_delivery,6050000,0
314626,53053,credit_card,7150000,7150000
314627,53054,visa_card,7150000,7150000
314628,53055,amex_card,24750000,24750000
314629,53056,cash_on_delivery,7150000,7150000
314630,53057,bank_transfer,38500000,0
314631,53058,visa_card,13200000,13200000
314632,53059,cash_on_delivery,4620000,0
314633,53060,cash_on_delivery,7150000,7150000
314634,53061,visa_card,6050000,6050000
314635,53062,cash_on_delivery,24750000,24750000
314636,53063,bank_transfer,31900000,31900000
314637,53064,cash_on_delivery,9350000,9350000
314638,53065,visa_card,4620000,4620000
314639,53066,cash_on_delivery,13200000,13200000
314640,53067,credit_card,352000000,352000000
314641,53068,cash_on_delivery,13750000,0
314642,53069,visa_card,6050000,0
314643,53070,cash_on_delivery,16280000,16280000
314644,53071,cash_on_delivery,13200000,13200000
314645,53072,credit_card,18700000,0
314646,53073,bank_transfer,19800000,0
314647,53074,bank_transfer,19800000,0
314648,53075,cash_on_delivery,12100000,12100000
314649,53076,credit_card,32450000,0
314650,53077,cash_on_delivery,79200000,79200000
314651,53078,visa_card,7150000,7150000
314652,53079,credit_card,64900000,64900000
314653,53080,cash_on_delivery,6050000,6050000
314654,53081,credit_card,101200000,101200000
314655,53082,credit_card,7920000,7920000
314656,53083,visa_card,9350000,0
314657,53084,cash_on_delivery,20350000,0
314658,53085,visa_card,247500000,0
314659,53086,credit_card,6050000,6050000
314660,53087,cash_on_delivery,5720000,5720000
314661,53088,amex_card,7150000,7150000
314662,53089,bank_transfer,247500000,247500000
314663,53090,credit_card,38500000,0
314664,53091,amex_card,47850000,47850000
314665,53092,bank_transfer,215600000,0
314666,53093,visa_card,79200000,79200000
314667,53094,credit_card,13860000,0
314668,53095,visa_card,79200000,79200000
314669,53096,cash_on_delivery,11550000,11550000
314670,53097,amex_card,704000000,704000000
314671,53098,amex_card,13200000,13200000
314672,53099,cash_on_delivery,31350000,31350000
314673,53100,cash_on_delivery,94050000,94050000
314674,53101,bank_transfer,57200000,57200000
314675,53102,bank_transfer,9350000,0
314676,53103,visa_card,24750000,0
314677,53104,amex_card,15950000,0
314678,53105,visa_card,7920000,7920000
314679,53106,bank_transfer,59400000,59400000
314680,53107,bank_transfer,107800000,107800000
314681,53108,visa_card,75900000,0
314682,53109,bank_transfer,7920000,0
314683,53110,visa_card,313500000,313500000
314684,53111,cash_on_delivery,16280000,0
314685,53112,visa_card,7150000,7150000
314686,53113,visa_card,7920000,0
314687,53114,visa_card,13200000,13200000
314688,53115,credit_card,59400000,0
314689,53116,bank_transfer,19800000,0
314690,53117,amex_card,25960000,0
314691,53118,amex_card,11550000,0
314692,53119,cash_on_delivery,9350000,9350000
