target_id,period,year,month,store_id,employee_id,brand,target_revenue,target_orders
1621,2023-04,2023,4,1,,,2892491758,900
1622,2023-04,2023,4,2,,,1976024590,600
1623,2023-04,2023,4,3,,,1662139538,600
1624,2023-04,2023,4,4,,,1244095427,450
1625,2023-04,2023,4,5,,,3451348126,1200
1626,2023-04,2023,4,6,,,2076219517,750
1627,2023-04,2023,4,7,,,1265241908,450
1628,2023-04,2023,4,8,,,1313498965,450
1629,2023-04,2023,4,9,,,1368785212,450
1630,2023-04,2023,4,10,,,2910958056,900
1631,2023-04,2023,4,1,1.0,,1577977870,526
1632,2023-04,2023,4,1,2.0,,909598001,303
1633,2023-04,2023,4,1,3.0,,1064188320,355
1634,2023-04,2023,4,1,4.0,,1154898888,385
1635,2023-04,2023,4,1,8.0,,1040311723,347
1636,2023-04,2023,4,2,19.0,,962422374,321
1637,2023-04,2023,4,2,20.0,,387425548,129
1638,2023-04,2023,4,2,21.0,,1451513146,484
1639,2023-04,2023,4,2,22.0,,772432297,257
1640,2023-04,2023,4,2,26.0,,1499746422,500
1641,2023-04,2023,4,3,31.0,,594314589,198
1642,2023-04,2023,4,3,32.0,,1176767484,392
1643,2023-04,2023,4,3,33.0,,655584579,219
1644,2023-04,2023,4,3,34.0,,791583296,264
1645,2023-04,2023,4,3,38.0,,1071584670,357
1646,2023-04,2023,4,4,43.0,,1262370942,421
1647,2023-04,2023,4,4,44.0,,1428314273,476
1648,2023-04,2023,4,4,45.0,,1425684131,475
1649,2023-04,2023,4,4,46.0,,423893707,141
1650,2023-04,2023,4,4,50.0,,1447496210,482
1651,2023-04,2023,4,5,55.0,,402498012,134
1652,2023-04,2023,4,5,56.0,,963298035,321
1653,2023-04,2023,4,5,57.0,,1749481981,583
1654,2023-04,2023,4,5,58.0,,843352358,281
1655,2023-04,2023,4,5,62.0,,1331115756,444
1656,2023-04,2023,4,6,75.0,,742830744,248
1657,2023-04,2023,4,6,76.0,,552419198,184
1658,2023-04,2023,4,6,77.0,,1095711802,365
1659,2023-04,2023,4,6,78.0,,1318238561,439
1660,2023-04,2023,4,6,82.0,,631364747,210
1661,2023-04,2023,4,7,87.0,,977225991,326
1662,2023-04,2023,4,7,88.0,,909120437,303
1663,2023-04,2023,4,7,89.0,,732669391,244
1664,2023-04,2023,4,7,90.0,,765108376,255
1665,2023-04,2023,4,7,94.0,,835956454,279
1666,2023-04,2023,4,8,99.0,,1281559898,427
1667,2023-04,2023,4,8,100.0,,695589187,232
1668,2023-04,2023,4,8,101.0,,1012119809,337
1669,2023-04,2023,4,8,102.0,,1746357099,582
1670,2023-04,2023,4,8,106.0,,1412593807,471
1671,2023-04,2023,4,9,111.0,,405016348,135
1672,2023-04,2023,4,9,112.0,,1600716405,534
1673,2023-04,2023,4,9,113.0,,611982499,204
1674,2023-04,2023,4,9,114.0,,1061246344,354
1675,2023-04,2023,4,9,118.0,,1700147415,567
1676,2023-04,2023,4,10,123.0,,1357510292,453
1677,2023-04,2023,4,10,124.0,,1410672490,470
1678,2023-04,2023,4,10,125.0,,1641223117,547
1679,2023-04,2023,4,10,126.0,,551303373,184
1680,2023-04,2023,4,10,130.0,,1696287196,565
1681,2023-05,2023,5,1,,,3103531488,950
1682,2023-05,2023,5,2,,,2065055722,633
1683,2023-05,2023,5,3,,,1870372745,633
1684,2023-05,2023,5,4,,,1530286165,475
1685,2023-05,2023,5,5,,,4147274884,1267
1686,2023-05,2023,5,6,,,2237943065,792
1687,2023-05,2023,5,7,,,1385722398,475
1688,2023-05,2023,5,8,,,1340591627,475
1689,2023-05,2023,5,9,,,1320189091,475
1690,2023-05,2023,5,10,,,2852320458,950
1691,2023-05,2023,5,1,1.0,,617528901,206
1692,2023-05,2023,5,1,2.0,,834358786,278
1693,2023-05,2023,5,1,3.0,,677677046,226
1694,2023-05,2023,5,1,4.0,,857224430,286
1695,2023-05,2023,5,1,8.0,,401287880,134
1696,2023-05,2023,5,2,19.0,,676988087,226
1697,2023-05,2023,5,2,20.0,,756751225,252
1698,2023-05,2023,5,2,21.0,,1747171509,582
1699,2023-05,2023,5,2,22.0,,682438495,227
1700,2023-05,2023,5,2,26.0,,977202444,326
1701,2023-05,2023,5,3,31.0,,1323085334,441
1702,2023-05,2023,5,3,32.0,,800490855,267
1703,2023-05,2023,5,3,33.0,,1726697415,576
1704,2023-05,2023,5,3,34.0,,965574316,322
1705,2023-05,2023,5,3,38.0,,1696122969,565
1706,2023-05,2023,5,4,43.0,,1352776651,451
1707,2023-05,2023,5,4,44.0,,663072364,221
1708,2023-05,2023,5,4,45.0,,1798736511,600
1709,2023-05,2023,5,4,46.0,,1881190376,627
1710,2023-05,2023,5,4,50.0,,1587843785,529
1711,2023-05,2023,5,5,55.0,,828114837,276
1712,2023-05,2023,5,5,56.0,,1706602791,569
1713,2023-05,2023,5,5,57.0,,850697179,284
1714,2023-05,2023,5,5,58.0,,619919566,207
1715,2023-05,2023,5,5,62.0,,1859143309,620
1716,2023-05,2023,5,6,75.0,,736675613,246
1717,2023-05,2023,5,6,76.0,,1687431903,562
1718,2023-05,2023,5,6,77.0,,764459978,255
1719,2023-05,2023,5,6,78.0,,1318194454,439
1720,2023-05,2023,5,6,82.0,,1567980914,523
1721,2023-05,2023,5,7,87.0,,473181401,158
1722,2023-05,2023,5,7,88.0,,1254681164,418
1723,2023-05,2023,5,7,89.0,,1342295676,447
1724,2023-05,2023,5,7,90.0,,592707525,198
1725,2023-05,2023,5,7,94.0,,1682945808,561
1726,2023-05,2023,5,8,99.0,,1332463761,444
1727,2023-05,2023,5,8,100.0,,1361050828,454
1728,2023-05,2023,5,8,101.0,,990497764,330
1729,2023-05,2023,5,8,102.0,,855683779,285
1730,2023-05,2023,5,8,106.0,,592099968,197
1731,2023-05,2023,5,9,111.0,,1889602368,630
1732,2023-05,2023,5,9,112.0,,597654413,199
1733,2023-05,2023,5,9,113.0,,1329176365,443
1734,2023-05,2023,5,9,114.0,,1245342809,415
1735,2023-05,2023,5,9,118.0,,1424292822,475
1736,2023-05,2023,5,10,123.0,,732286483,244
1737,2023-05,2023,5,10,124.0,,742765904,248
1738,2023-05,2023,5,10,125.0,,1173530817,391
1739,2023-05,2023,5,10,126.0,,1415240284,472
1740,2023-05,2023,5,10,130.0,,1045953281,349
1741,2023-06,2023,6,1,,,3530533711,1100
1742,2023-06,2023,6,2,,,2268953038,733
1743,2023-06,2023,6,3,,,2019368323,733
1744,2023-06,2023,6,4,,,1728211605,550
1745,2023-06,2023,6,5,,,4554351377,1467
1746,2023-06,2023,6,6,,,2667842717,917
1747,2023-06,2023,6,7,,,1667692798,550
1748,2023-06,2023,6,8,,,1688713719,550
1749,2023-06,2023,6,9,,,1627335850,550
1750,2023-06,2023,6,10,,,3475951419,1100
1751,2023-06,2023,6,1,1.0,,877579080,293
1752,2023-06,2023,6,1,2.0,,1532241386,511
1753,2023-06,2023,6,1,3.0,,517972811,173
1754,2023-06,2023,6,1,4.0,,1274534277,425
1755,2023-06,2023,6,1,8.0,,2128622789,710
1756,2023-06,2023,6,2,19.0,,2025411357,675
1757,2023-06,2023,6,2,20.0,,1144844095,382
1758,2023-06,2023,6,2,21.0,,1140436580,380
1759,2023-06,2023,6,2,22.0,,1581330295,527
1760,2023-06,2023,6,2,26.0,,1193651849,398
1761,2023-06,2023,6,3,31.0,,1788434308,596
1762,2023-06,2023,6,3,32.0,,594331416,198
1763,2023-06,2023,6,3,33.0,,1814854626,605
1764,2023-06,2023,6,3,34.0,,1829934515,610
1765,2023-06,2023,6,3,38.0,,1258262878,419
1766,2023-06,2023,6,4,43.0,,1574768220,525
1767,2023-06,2023,6,4,44.0,,1007874079,336
1768,2023-06,2023,6,4,45.0,,1230911074,410
1769,2023-06,2023,6,4,46.0,,1251337673,417
1770,2023-06,2023,6,4,50.0,,1606955636,536
1771,2023-06,2023,6,5,55.0,,924012213,308
1772,2023-06,2023,6,5,56.0,,1316876639,439
1773,2023-06,2023,6,5,57.0,,1621025628,540
1774,2023-06,2023,6,5,58.0,,1747103769,582
1775,2023-06,2023,6,5,62.0,,898259414,299
1776,2023-06,2023,6,6,75.0,,576560891,192
1777,2023-06,2023,6,6,76.0,,512158524,171
1778,2023-06,2023,6,6,77.0,,495429502,165
1779,2023-06,2023,6,6,78.0,,699931478,233
1780,2023-06,2023,6,6,82.0,,1179239155,393
1781,2023-06,2023,6,7,87.0,,1190114201,397
1782,2023-06,2023,6,7,88.0,,1518257407,506
1783,2023-06,2023,6,7,89.0,,1620381161,540
1784,2023-06,2023,6,7,90.0,,942097374,314
1785,2023-06,2023,6,7,94.0,,1592363170,531
1786,2023-06,2023,6,8,99.0,,2123483971,708
1787,2023-06,2023,6,8,100.0,,1672965253,558
1788,2023-06,2023,6,8,101.0,,1158395363,386
1789,2023-06,2023,6,8,102.0,,1777240679,592
1790,2023-06,2023,6,8,106.0,,760377388,253
1791,2023-06,2023,6,9,111.0,,783141240,261
1792,2023-06,2023,6,9,112.0,,2187040114,729
1793,2023-06,2023,6,9,113.0,,476822453,159
1794,2023-06,2023,6,9,114.0,,1901714443,634
1795,2023-06,2023,6,9,118.0,,1877805665,626
1796,2023-06,2023,6,10,123.0,,1862260759,621
1797,2023-06,2023,6,10,124.0,,510080656,170
1798,2023-06,2023,6,10,125.0,,612893396,204
1799,2023-06,2023,6,10,126.0,,2168866953,723
1800,2023-06,2023,6,10,130.0,,567122743,189
1801,2023-07,2023,7,1,,,3363365821,1200
1802,2023-07,2023,7,2,,,2258651673,800
1803,2023-07,2023,7,3,,,2610873341,800
1804,2023-07,2023,7,4,,,1819449464,600
1805,2023-07,2023,7,5,,,4774756786,1600
1806,2023-07,2023,7,6,,,2852553614,1000
1807,2023-07,2023,7,7,,,1768886001,600
1808,2023-07,2023,7,8,,,1828858958,600
1809,2023-07,2023,7,9,,,1803942596,600
1810,2023-07,2023,7,10,,,3689943794,1200
1811,2023-07,2023,7,1,1.0,,517873451,173
1812,2023-07,2023,7,1,2.0,,1209501017,403
1813,2023-07,2023,7,1,3.0,,1626493448,542
1814,2023-07,2023,7,1,4.0,,1981621027,661
1815,2023-07,2023,7,1,8.0,,1282337454,427
1816,2023-07,2023,7,2,19.0,,481532496,161
1817,2023-07,2023,7,2,20.0,,999951970,333
1818,2023-07,2023,7,2,21.0,,719469989,240
1819,2023-07,2023,7,2,22.0,,1626557067,542
1820,2023-07,2023,7,2,26.0,,585200427,195
1821,2023-07,2023,7,3,31.0,,1183554100,395
1822,2023-07,2023,7,3,32.0,,2053541682,685
1823,2023-07,2023,7,3,33.0,,486307258,162
1824,2023-07,2023,7,3,34.0,,2314552759,772
1825,2023-07,2023,7,3,38.0,,545279964,182
1826,2023-07,2023,7,4,43.0,,1778413510,593
1827,2023-07,2023,7,4,44.0,,2022422396,674
1828,2023-07,2023,7,4,45.0,,678108687,226
1829,2023-07,2023,7,4,46.0,,552338264,184
1830,2023-07,2023,7,4,50.0,,748279460,249
1831,2023-07,2023,7,5,55.0,,489739305,163
1832,2023-07,2023,7,5,56.0,,1811022402,604
1833,2023-07,2023,7,5,57.0,,2118581503,706
1834,2023-07,2023,7,5,58.0,,573069366,191
1835,2023-07,2023,7,5,62.0,,1913424808,638
1836,2023-07,2023,7,6,75.0,,2328142429,776
1837,2023-07,2023,7,6,76.0,,891720425,297
1838,2023-07,2023,7,6,77.0,,1054691012,352
1839,2023-07,2023,7,6,78.0,,1859283610,620
1840,2023-07,2023,7,6,82.0,,869139362,290
1841,2023-07,2023,7,7,87.0,,1006820551,336
1842,2023-07,2023,7,7,88.0,,1303306627,434
1843,2023-07,2023,7,7,89.0,,1116094813,372
1844,2023-07,2023,7,7,90.0,,1372666717,458
1845,2023-07,2023,7,7,94.0,,911079828,304
1846,2023-07,2023,7,8,99.0,,1422001074,474
1847,2023-07,2023,7,8,100.0,,705223162,235
1848,2023-07,2023,7,8,101.0,,1087264502,362
1849,2023-07,2023,7,8,102.0,,1214756672,405
1850,2023-07,2023,7,8,106.0,,951603317,317
1851,2023-07,2023,7,9,111.0,,1213869394,405
1852,2023-07,2023,7,9,112.0,,1061511223,354
1853,2023-07,2023,7,9,113.0,,700802386,234
1854,2023-07,2023,7,9,114.0,,1580277493,527
1855,2023-07,2023,7,9,118.0,,647252775,216
1856,2023-07,2023,7,10,123.0,,1711840557,571
1857,2023-07,2023,7,10,124.0,,1558253493,519
1858,2023-07,2023,7,10,125.0,,518737487,173
1859,2023-07,2023,7,10,126.0,,1994200166,665
1860,2023-07,2023,7,10,130.0,,665703905,222
1861,2023-08,2023,8,1,,,3600190181,1100
1862,2023-08,2023,8,2,,,2213564687,733
1863,2023-08,2023,8,3,,,2136630758,733
1864,2023-08,2023,8,4,,,1580879454,550
1865,2023-08,2023,8,5,,,4095192688,1467
1866,2023-08,2023,8,6,,,3020349457,917
1867,2023-08,2023,8,7,,,1616275107,550
1868,2023-08,2023,8,8,,,1594147890,550
1869,2023-08,2023,8,9,,,1739514001,550
1870,2023-08,2023,8,10,,,3408669495,1100
1871,2023-08,2023,8,1,1.0,,1511049373,504
1872,2023-08,2023,8,1,2.0,,609577565,203
1873,2023-08,2023,8,1,3.0,,1387258180,462
1874,2023-08,2023,8,1,4.0,,1834605506,612
1875,2023-08,2023,8,1,8.0,,1581704373,527
1876,2023-08,2023,8,2,19.0,,609023727,203
1877,2023-08,2023,8,2,20.0,,573126377,191
1878,2023-08,2023,8,2,21.0,,673009370,224
1879,2023-08,2023,8,2,22.0,,783871964,261
1880,2023-08,2023,8,2,26.0,,1786551431,596
1881,2023-08,2023,8,3,31.0,,622583618,208
1882,2023-08,2023,8,3,32.0,,1640487711,547
1883,2023-08,2023,8,3,33.0,,2173279210,724
1884,2023-08,2023,8,3,34.0,,1790881332,597
1885,2023-08,2023,8,3,38.0,,590861740,197
1886,2023-08,2023,8,4,43.0,,1709063960,570
1887,2023-08,2023,8,4,44.0,,1024439466,341
1888,2023-08,2023,8,4,45.0,,1856452418,619
1889,2023-08,2023,8,4,46.0,,1796701662,599
1890,2023-08,2023,8,4,50.0,,1442095491,481
1891,2023-08,2023,8,5,55.0,,1358092116,453
1892,2023-08,2023,8,5,56.0,,553640773,185
1893,2023-08,2023,8,5,57.0,,1291075852,430
1894,2023-08,2023,8,5,58.0,,1125116494,375
1895,2023-08,2023,8,5,62.0,,1246389569,415
1896,2023-08,2023,8,6,75.0,,727664579,243
1897,2023-08,2023,8,6,76.0,,644396017,215
1898,2023-08,2023,8,6,77.0,,1132295297,377
1899,2023-08,2023,8,6,78.0,,2190806607,730
1900,2023-08,2023,8,6,82.0,,538891138,180
1901,2023-08,2023,8,7,87.0,,996471237,332
1902,2023-08,2023,8,7,88.0,,604746703,202
1903,2023-08,2023,8,7,89.0,,599700095,200
1904,2023-08,2023,8,7,90.0,,1812442472,604
1905,2023-08,2023,8,7,94.0,,697026428,232
1906,2023-08,2023,8,8,99.0,,555910710,185
1907,2023-08,2023,8,8,100.0,,1724147382,575
1908,2023-08,2023,8,8,101.0,,843267557,281
1909,2023-08,2023,8,8,102.0,,1323388343,441
1910,2023-08,2023,8,8,106.0,,726401326,242
1911,2023-08,2023,8,9,111.0,,1484230085,495
1912,2023-08,2023,8,9,112.0,,1113020344,371
1913,2023-08,2023,8,9,113.0,,1796281577,599
1914,2023-08,2023,8,9,114.0,,510299909,170
1915,2023-08,2023,8,9,118.0,,658955450,220
1916,2023-08,2023,8,10,123.0,,1588667031,530
1917,2023-08,2023,8,10,124.0,,1990650695,664
1918,2023-08,2023,8,10,125.0,,1388355620,463
1919,2023-08,2023,8,10,126.0,,1372785312,458
1920,2023-08,2023,8,10,130.0,,625859175,209
1921,2023-09,2023,9,1,,,2818764382,1000
1922,2023-09,2023,9,2,,,1884312447,667
1923,2023-09,2023,9,3,,,2080564726,667
1924,2023-09,2023,9,4,,,1581539501,500
1925,2023-09,2023,9,5,,,4183561348,1333
1926,2023-09,2023,9,6,,,2612331846,833
1927,2023-09,2023,9,7,,,1395662642,500
1928,2023-09,2023,9,8,,,1618671670,500
1929,2023-09,2023,9,9,,,1483542548,500
1930,2023-09,2023,9,10,,,3163507107,1000
1931,2023-09,2023,9,1,1.0,,1309662739,437
1932,2023-09,2023,9,1,2.0,,668675179,223
1933,2023-09,2023,9,1,3.0,,574558801,192
1934,2023-09,2023,9,1,4.0,,659020139,220
1935,2023-09,2023,9,1,8.0,,1970992608,657
1936,2023-09,2023,9,2,19.0,,1680528719,560
1937,2023-09,2023,9,2,20.0,,1181288188,394
1938,2023-09,2023,9,2,21.0,,1513082308,504
1939,2023-09,2023,9,2,22.0,,847954607,283
1940,2023-09,2023,9,2,26.0,,1290101116,430
1941,2023-09,2023,9,3,31.0,,649098673,216
1942,2023-09,2023,9,3,32.0,,1081854755,361
1943,2023-09,2023,9,3,33.0,,1269220646,423
1944,2023-09,2023,9,3,34.0,,1405857272,469
1945,2023-09,2023,9,3,38.0,,732237666,244
1946,2023-09,2023,9,4,43.0,,753535846,251
1947,2023-09,2023,9,4,44.0,,434880296,145
1948,2023-09,2023,9,4,45.0,,804459907,268
1949,2023-09,2023,9,4,46.0,,1227480040,409
1950,2023-09,2023,9,4,50.0,,1597692338,533
1951,2023-09,2023,9,5,55.0,,460042154,153
1952,2023-09,2023,9,5,56.0,,1453100840,484
1953,2023-09,2023,9,5,57.0,,1575432250,525
1954,2023-09,2023,9,5,58.0,,883867241,295
1955,2023-09,2023,9,5,62.0,,1365774670,455
1956,2023-09,2023,9,6,75.0,,1355659672,452
1957,2023-09,2023,9,6,76.0,,1690803876,564
1958,2023-09,2023,9,6,77.0,,1890513840,630
1959,2023-09,2023,9,6,78.0,,1298043647,433
1960,2023-09,2023,9,6,82.0,,1909630870,637
1961,2023-09,2023,9,7,87.0,,762352402,254
1962,2023-09,2023,9,7,88.0,,928804870,310
1963,2023-09,2023,9,7,89.0,,526803915,176
1964,2023-09,2023,9,7,90.0,,524317631,175
1965,2023-09,2023,9,7,94.0,,1769831611,590
1966,2023-09,2023,9,8,99.0,,1270040696,423
1967,2023-09,2023,9,8,100.0,,1665707457,555
1968,2023-09,2023,9,8,101.0,,829593574,277
1969,2023-09,2023,9,8,102.0,,563270141,188
1970,2023-09,2023,9,8,106.0,,1674844874,558
1971,2023-09,2023,9,9,111.0,,1558900318,520
1972,2023-09,2023,9,9,112.0,,514307810,171
1973,2023-09,2023,9,9,113.0,,1292908752,431
1974,2023-09,2023,9,9,114.0,,998513462,333
1975,2023-09,2023,9,9,118.0,,1783900475,595
1976,2023-09,2023,9,10,123.0,,1437871989,479
1977,2023-09,2023,9,10,124.0,,1326633509,442
1978,2023-09,2023,9,10,125.0,,1018539795,340
1979,2023-09,2023,9,10,126.0,,497701492,166
1980,2023-09,2023,9,10,130.0,,1719888236,573
1981,2023-10,2023,10,1,,,3200159484,1100
1982,2023-10,2023,10,2,,,2011626134,733
1983,2023-10,2023,10,3,,,2142919246,733
1984,2023-10,2023,10,4,,,1578678857,550
1985,2023-10,2023,10,5,,,4595033349,1467
1986,2023-10,2023,10,6,,,2667458756,917
1987,2023-10,2023,10,7,,,1742250954,550
1988,2023-10,2023,10,8,,,1534415687,550
1989,2023-10,2023,10,9,,,1762389724,550
1990,2023-10,2023,10,10,,,3575850808,1100
1991,2023-10,2023,10,1,1.0,,1468983200,490
1992,2023-10,2023,10,1,2.0,,1188508762,396
1993,2023-10,2023,10,1,3.0,,1989763867,663
1994,2023-10,2023,10,1,4.0,,1049591868,350
1995,2023-10,2023,10,1,8.0,,2122509576,708
1996,2023-10,2023,10,2,19.0,,1464528327,488
1997,2023-10,2023,10,2,20.0,,1694965879,565
1998,2023-10,2023,10,2,21.0,,1844393970,615
1999,2023-10,2023,10,2,22.0,,1868700083,623
2000,2023-10,2023,10,2,26.0,,1080175201,360
2001,2023-10,2023,10,3,31.0,,1533406790,511
2002,2023-10,2023,10,3,32.0,,1101821720,367
2003,2023-10,2023,10,3,33.0,,1120319507,373
2004,2023-10,2023,10,3,34.0,,1695441268,565
2005,2023-10,2023,10,3,38.0,,1154956848,385
2006,2023-10,2023,10,4,43.0,,1792502640,598
2007,2023-10,2023,10,4,44.0,,1022981699,341
2008,2023-10,2023,10,4,45.0,,1814768712,605
2009,2023-10,2023,10,4,46.0,,1358843934,453
2010,2023-10,2023,10,4,50.0,,1000270982,333
2011,2023-10,2023,10,5,55.0,,1191624041,397
2012,2023-10,2023,10,5,56.0,,1320124374,440
2013,2023-10,2023,10,5,57.0,,1222133019,407
2014,2023-10,2023,10,5,58.0,,736934346,246
2015,2023-10,2023,10,5,62.0,,1689877766,563
2016,2023-10,2023,10,6,75.0,,614926231,205
2017,2023-10,2023,10,6,76.0,,1078183066,359
2018,2023-10,2023,10,6,77.0,,2026439170,675
2019,2023-10,2023,10,6,78.0,,1780096702,593
2020,2023-10,2023,10,6,82.0,,1353754587,451
2021,2023-10,2023,10,7,87.0,,945499203,315
2022,2023-10,2023,10,7,88.0,,2076554187,692
2023,2023-10,2023,10,7,89.0,,1064452604,355
2024,2023-10,2023,10,7,90.0,,2054427940,685
2025,2023-10,2023,10,7,94.0,,1731562727,577
2026,2023-10,2023,10,8,99.0,,979732011,327
2027,2023-10,2023,10,8,100.0,,1034821582,345
2028,2023-10,2023,10,8,101.0,,1728449508,576
2029,2023-10,2023,10,8,102.0,,1363753847,455
2030,2023-10,2023,10,8,106.0,,976420376,325
2031,2023-10,2023,10,9,111.0,,1607642357,536
2032,2023-10,2023,10,9,112.0,,874031088,291
2033,2023-10,2023,10,9,113.0,,701875742,234
2034,2023-10,2023,10,9,114.0,,1875861687,625
2035,2023-10,2023,10,9,118.0,,1412119653,471
2036,2023-10,2023,10,10,123.0,,1162939533,388
2037,2023-10,2023,10,10,124.0,,1543655025,515
2038,2023-10,2023,10,10,125.0,,1149591850,383
2039,2023-10,2023,10,10,126.0,,2034702720,678
2040,2023-10,2023,10,10,130.0,,692319363,231
2041,2023-11,2023,11,1,,,3975758130,1300
2042,2023-11,2023,11,2,,,2739213046,867
2043,2023-11,2023,11,3,,,2514753988,867
2044,2023-11,2023,11,4,,,1974721939,650
2045,2023-11,2023,11,5,,,4783079377,1733
2046,2023-11,2023,11,6,,,2928444874,1083
2047,2023-11,2023,11,7,,,2090595685,650
2048,2023-11,2023,11,8,,,1929086281,650
2049,2023-11,2023,11,9,,,1924959357,650
2050,2023-11,2023,11,10,,,3890342521,1300
2051,2023-11,2023,11,1,1.0,,1480197505,493
2052,2023-11,2023,11,1,2.0,,2204245255,735
2053,2023-11,2023,11,1,3.0,,2070784270,690
2054,2023-11,2023,11,1,4.0,,607348061,202
2055,2023-11,2023,11,1,8.0,,1656026498,552
2056,2023-11,2023,11,2,19.0,,1581828553,527
2057,2023-11,2023,11,2,20.0,,900369612,300
2058,2023-11,2023,11,2,21.0,,2346286395,782
2059,2023-11,2023,11,2,22.0,,2182173488,727
2060,2023-11,2023,11,2,26.0,,1299667184,433
2061,2023-11,2023,11,3,31.0,,1363741840,455
2062,2023-11,2023,11,3,32.0,,1688207831,563
2063,2023-11,2023,11,3,33.0,,581990966,194
2064,2023-11,2023,11,3,34.0,,1907883540,636
2065,2023-11,2023,11,3,38.0,,1214645398,405
2066,2023-11,2023,11,4,43.0,,637169593,212
2067,2023-11,2023,11,4,44.0,,1881289668,627
2068,2023-11,2023,11,4,45.0,,552310735,184
2069,2023-11,2023,11,4,46.0,,819761165,273
2070,2023-11,2023,11,4,50.0,,2098760649,700
2071,2023-11,2023,11,5,55.0,,2152316894,717
2072,2023-11,2023,11,5,56.0,,1663161074,554
2073,2023-11,2023,11,5,57.0,,1681460529,560
2074,2023-11,2023,11,5,58.0,,2530441462,843
2075,2023-11,2023,11,5,62.0,,951023456,317
2076,2023-11,2023,11,6,75.0,,2571093774,857
2077,2023-11,2023,11,6,76.0,,1452089489,484
2078,2023-11,2023,11,6,77.0,,2229952411,743
2079,2023-11,2023,11,6,78.0,,1254640762,418
2080,2023-11,2023,11,6,82.0,,1400055309,467
2081,2023-11,2023,11,7,87.0,,598999379,200
2082,2023-11,2023,11,7,88.0,,844156772,281
2083,2023-11,2023,11,7,89.0,,860100453,287
2084,2023-11,2023,11,7,90.0,,2561220394,854
2085,2023-11,2023,11,7,94.0,,935677911,312
2086,2023-11,2023,11,8,99.0,,1067248211,356
2087,2023-11,2023,11,8,100.0,,1137883031,379
2088,2023-11,2023,11,8,101.0,,1751474587,584
2089,2023-11,2023,11,8,102.0,,1242319316,414
2090,2023-11,2023,11,8,106.0,,1025087661,342
2091,2023-11,2023,11,9,111.0,,1562943366,521
2092,2023-11,2023,11,9,112.0,,2487704090,829
2093,2023-11,2023,11,9,113.0,,1498453198,499
2094,2023-11,2023,11,9,114.0,,1672096776,557
2095,2023-11,2023,11,9,118.0,,2038593122,680
2096,2023-11,2023,11,10,123.0,,960369925,320
2097,2023-11,2023,11,10,124.0,,2185161625,728
2098,2023-11,2023,11,10,125.0,,1236863157,412
2099,2023-11,2023,11,10,126.0,,1179657621,393
2100,2023-11,2023,11,10,130.0,,900414009,300
2101,2023-12,2023,12,1,,,5620903560,2000
2102,2023-12,2023,12,2,,,4205979025,1333
2103,2023-12,2023,12,3,,,3909565505,1333
2104,2023-12,2023,12,4,,,3017142522,1000
2105,2023-12,2023,12,5,,,8029583735,2667
2106,2023-12,2023,12,6,,,4600471020,1667
2107,2023-12,2023,12,7,,,2734501140,1000
2108,2023-12,2023,12,8,,,3284654855,1000
2109,2023-12,2023,12,9,,,3274718266,1000
2110,2023-12,2023,12,10,,,6471333548,2000
2111,2023-12,2023,12,1,1.0,,2299158786,766
2112,2023-12,2023,12,1,2.0,,3360672649,1120
2113,2023-12,2023,12,1,3.0,,2846269574,949
2114,2023-12,2023,12,1,4.0,,3154144213,1051
2115,2023-12,2023,12,1,8.0,,3584903078,1195
2116,2023-12,2023,12,2,19.0,,1967391547,656
2117,2023-12,2023,12,2,20.0,,2200800061,734
2118,2023-12,2023,12,2,21.0,,3294778507,1098
2119,2023-12,2023,12,2,22.0,,3675356484,1225
2120,2023-12,2023,12,2,26.0,,2432490042,811
2121,2023-12,2023,12,3,31.0,,3969637489,1323
2122,2023-12,2023,12,3,32.0,,3873471416,1291
2123,2023-12,2023,12,3,33.0,,3072204386,1024
2124,2023-12,2023,12,3,34.0,,3851293620,1284
2125,2023-12,2023,12,3,38.0,,1921416906,640
2126,2023-12,2023,12,4,43.0,,2817334499,939
2127,2023-12,2023,12,4,44.0,,2117208341,706
2128,2023-12,2023,12,4,45.0,,1636856036,546
2129,2023-12,2023,12,4,46.0,,2833003484,944
2130,2023-12,2023,12,4,50.0,,3330918820,1110
2131,2023-12,2023,12,5,55.0,,823382996,274
2132,2023-12,2023,12,5,56.0,,1865661456,622
2133,2023-12,2023,12,5,57.0,,1071995042,357
2134,2023-12,2023,12,5,58.0,,1186723744,396
2135,2023-12,2023,12,5,62.0,,1942480939,647
2136,2023-12,2023,12,6,75.0,,916952585,306
2137,2023-12,2023,12,6,76.0,,2596120378,865
2138,2023-12,2023,12,6,77.0,,3178953473,1060
2139,2023-12,2023,12,6,78.0,,1887719971,629
2140,2023-12,2023,12,6,82.0,,1754745066,585
2141,2023-12,2023,12,7,87.0,,3814619517,1272
2142,2023-12,2023,12,7,88.0,,3683656313,1228
2143,2023-12,2023,12,7,89.0,,2894824986,965
2144,2023-12,2023,12,7,90.0,,3749120514,1250
2145,2023-12,2023,12,7,94.0,,3240400367,1080
2146,2023-12,2023,12,8,99.0,,2821140097,940
2147,2023-12,2023,12,8,100.0,,3368087400,1123
2148,2023-12,2023,12,8,101.0,,3305603717,1102
2149,2023-12,2023,12,8,102.0,,3713342869,1238
2150,2023-12,2023,12,8,106.0,,2190003136,730
